no	trial	design	participant	group	session	date	name	opacity	rt	trial_order	repet	is.rep	orig	tot	abs	rel	cond
4849	35	10	27	c	4	2022_Dec_08_1122	'bar_10_4','bar_10_6','bar_10_2'	1	2.39733386039734	1	3	0	37	40	92.5	92.5	preSMA
4850	35	12	27	c	4	2022_Dec_08_1122	'bar_12_3','bar_12_8','bar_12_5','bar_12_7','bar_12_1','bar_12_6'	1	11.940712928772	2	2	0	38	40	95	95	preSMA
4851	36	9	27	c	4	2022_Dec_08_1122	'bar_9_5','bar_9_8','bar_9_4'	1	2.26391100883484	0	4	0	36	40	90	90	preSMA
4852	36	10	27	c	4	2022_Dec_08_1122	'bar_10_3','bar_10_7','bar_10_1','bar_10_8'	1	5.17172908782959	1	3	0	37	40	92.5	92.5	preSMA
4853	36	12	27	c	4	2022_Dec_08_1122	'bar_12_6','bar_12_5','bar_12_3'	1	5.14298582077026	2	2	0	38	40	95	95	preSMA
4854	37	9	27	c	4	2022_Dec_08_1122	'bar_9_4','bar_9_7','bar_9_1'	1	3.30346012115479	0	4	0	36	40	90	90	preSMA
4855	37	10	27	c	4	2022_Dec_08_1122	'bar_10_6','bar_10_5','bar_10_8'	1	3.65010499954224	1	3	0	37	40	92.5	92.5	preSMA
4856	37	12	27	c	4	2022_Dec_08_1122	'bar_12_8','bar_12_5','bar_12_1','bar_12_3','bar_12_6','bar_12_7','bar_12_4'	1	15.2998278141022	2	2	0	38	40	95	95	preSMA
4857	38	9	27	c	4	2022_Dec_08_1122	'bar_9_5','bar_9_3','bar_9_7','bar_9_2'	1	4.77182793617249	0	4	0	36	40	90	90	preSMA
4858	38	10	27	c	4	2022_Dec_08_1122	'bar_10_8','bar_10_2','bar_10_4'	1	7.40905380249023	1	3	0	37	40	92.5	92.5	preSMA
4859	38	12	27	c	4	2022_Dec_08_1122	'bar_12_4','bar_12_2','bar_12_6','bar_12_7','bar_12_8','bar_12_5','bar_12_1'	1	5.86434817314148	2	2	0	38	40	95	95	preSMA
4860	39	9	27	c	4	2022_Dec_08_1122	'bar_9_2','bar_9_6','bar_9_7','bar_9_8','bar_9_3','bar_9_4'	1	5.3296492099762	0	4	0	36	40	90	90	preSMA
4861	39	10	27	c	4	2022_Dec_08_1122	'bar_10_6','bar_10_5','bar_10_2'	1	5.72944307327271	1	3	0	37	40	92.5	92.5	preSMA
4862	39	12	27	c	4	2022_Dec_08_1122	'bar_12_4','bar_12_7'	1	7.96849298477173	2	2	0	38	40	95	95	preSMA
4863	4	9	27	c	4	2022_Dec_08_1122	'bar_9_4'	1	1.27864289283752	0	4	0	36	40	90	90	preSMA
4864	4	10	27	c	4	2022_Dec_08_1122	'bar_10_7'	1	1.57103419303894	1	3	0	37	40	92.5	92.5	preSMA
4865	4	12	27	c	4	2022_Dec_08_1122	'bar_12_7'	1	1.01328206062317	2	2	0	38	40	95	95	preSMA
4866	5	9	27	c	4	2022_Dec_08_1122	'bar_9_1','bar_9_2'	1	1.70439696311951	0	4	0	36	40	90	90	preSMA
4867	5	10	27	c	4	2022_Dec_08_1122	'bar_10_1'	1	1.54577898979187	1	3	0	37	40	92.5	92.5	preSMA
4868	5	12	27	c	4	2022_Dec_08_1122	'bar_12_3'	1	2.42430400848389	2	2	0	38	40	95	95	preSMA
4869	6	9	27	c	4	2022_Dec_08_1122	'bar_9_1','bar_9_2','bar_9_7'	1	2.6376268863678	0	4	0	36	40	90	90	preSMA
4870	6	10	27	c	4	2022_Dec_08_1122	'bar_10_3'	1	1.97085618972778	1	3	0	37	40	92.5	92.5	preSMA
4871	6	12	27	c	4	2022_Dec_08_1122	'bar_12_4','bar_12_5'	1	3.67865300178528	2	2	0	38	40	95	95	preSMA
4872	7	9	27	c	4	2022_Dec_08_1122	'bar_9_1','bar_9_2','bar_9_7','bar_9_8'	1	3.81008195877075	0	4	0	36	40	90	90	preSMA
4873	7	10	27	c	4	2022_Dec_08_1122	'bar_10_4','bar_10_6'	1	2.47798418998718	1	3	0	37	40	92.5	92.5	preSMA
4874	7	12	27	c	4	2022_Dec_08_1122	'bar_12_4','bar_12_5','bar_12_6'	1	3.89048480987549	2	2	0	38	40	95	95	preSMA
4875	8	9	27	c	4	2022_Dec_08_1122	'bar_9_1','bar_9_2','bar_9_7','bar_9_8','bar_9_4'	1	3.62507104873657	0	4	0	36	40	90	90	preSMA
4876	8	10	27	c	4	2022_Dec_08_1122	'bar_10_6','bar_10_8'	1	1.70482397079468	1	3	0	37	40	92.5	92.5	preSMA
4877	8	12	27	c	4	2022_Dec_08_1122	'bar_12_6','bar_12_5','bar_12_4','bar_12_2'	1	4.23672413825989	2	2	0	38	40	95	95	preSMA
4878	9	9	27	c	4	2022_Dec_08_1122	'bar_9_6'	1	1.41095685958862	0	4	0	36	40	90	90	preSMA
4879	9	10	27	c	4	2022_Dec_08_1122	'bar_10_8','bar_10_2'	1	1.62408590316772	1	3	0	37	40	92.5	92.5	preSMA
4880	9	12	27	c	4	2022_Dec_08_1122	'bar_12_2','bar_12_1','bar_12_4','bar_12_3'	1	4.52977895736694	2	2	0	38	40	95	95	preSMA
4881	0	2	28	d	3	2023_Jan_16_1041	'bar_2_4'	1	1.92118906974792	2	1	0	39	40	97.5	97.5	preSMA
4882	0	5	28	d	3	2023_Jan_16_1041	'bar_5_8'	1	2.01691913604736	0	0	0	40	40	100	100	preSMA
4883	0	6	28	d	3	2023_Jan_16_1041	'bar_6_2'	1	1.67208504676819	1	0	0	40	40	100	100	preSMA
4884	1	2	28	d	3	2023_Jan_16_1041	'bar_2_3'	1	1.85659193992615	2	1	0	39	40	97.5	97.5	preSMA
4885	1	5	28	d	3	2023_Jan_16_1041	'bar_5_7'	1	1.48928999900818	0	0	0	40	40	100	100	preSMA
4886	1	6	28	d	3	2023_Jan_16_1041	'bar_6_5'	1	1.43579196929932	1	0	0	40	40	100	100	preSMA
4887	10	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_8'	1	1.76486706733704	2	1	0	39	40	97.5	97.5	preSMA
4888	10	5	28	d	3	2023_Jan_16_1041	'bar_5_3','bar_5_4'	1	1.97088503837585	0	0	0	40	40	100	100	preSMA
4889	10	6	28	d	3	2023_Jan_16_1041	'bar_6_1','bar_6_3'	1	2.20496082305908	1	0	0	40	40	100	100	preSMA
4890	11	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_5'	1	1.63227105140686	2	1	0	39	40	97.5	97.5	preSMA
4891	11	5	28	d	3	2023_Jan_16_1041	'bar_5_8','bar_5_7'	1	1.89232301712036	0	0	0	40	40	100	100	preSMA
4892	11	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_8'	1	2.44507718086243	1	0	0	40	40	100	100	preSMA
4893	12	2	28	d	3	2023_Jan_16_1041	'bar_2_3','bar_2_7'	1	2.6448130607605	2	1	0	39	40	97.5	97.5	preSMA
4894	12	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_4'	1	2.93088102340698	0	0	0	40	40	100	100	preSMA
4895	12	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_4'	1	2.00515604019165	1	0	0	40	40	100	100	preSMA
4896	13	2	28	d	3	2023_Jan_16_1041	'bar_2_3','bar_2_5'	1	3.19139504432678	2	1	0	39	40	97.5	97.5	preSMA
4897	13	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_1'	1	2.55752396583557	0	0	0	40	40	100	100	preSMA
4898	13	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_7'	1	2.99181699752808	1	0	0	40	40	100	100	preSMA
4899	14	2	28	d	3	2023_Jan_16_1041	'bar_2_4','bar_2_7'	1	2.44479393959045	2	1	0	39	40	97.5	97.5	preSMA
4900	14	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_6'	1	2.23737287521362	0	0	0	40	40	100	100	preSMA
4901	14	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_3'	1	2.32515406608582	1	0	0	40	40	100	100	preSMA
4902	15	2	28	d	3	2023_Jan_16_1041	'bar_2_4','bar_2_6'	1	1.64571094512939	2	1	0	39	40	97.5	97.5	preSMA
4903	15	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_6'	1	1.73179411888123	0	0	0	40	40	100	100	preSMA
4904	15	6	28	d	3	2023_Jan_16_1041	'bar_6_7','bar_6_4'	1	3.4579758644104	1	0	0	40	40	100	100	preSMA
4905	16	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_6'	1	1.9519407749176	2	1	0	39	40	97.5	97.5	preSMA
4906	16	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_4','bar_5_7'	1	6.98286604881287	0	0	0	40	40	100	100	preSMA
4907	16	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_6'	1	1.72547388076782	1	0	0	40	40	100	100	preSMA
4908	17	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_8'	1	1.49863290786743	2	1	0	39	40	97.5	97.5	preSMA
4909	17	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_4','bar_5_3'	1	2.84995198249817	0	0	0	40	40	100	100	preSMA
4910	17	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_3'	1	5.53721618652344	1	0	0	40	40	100	100	preSMA
4911	18	2	28	d	3	2023_Jan_16_1041	'bar_2_6','bar_2_5'	1	1.56512093544006	2	1	0	39	40	97.5	97.5	preSMA
4912	18	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_4','bar_5_1'	1	2.7179639339447	0	0	0	40	40	100	100	preSMA
4913	18	6	28	d	3	2023_Jan_16_1041	'bar_6_3','bar_6_4'	1	2.01862406730652	1	0	0	40	40	100	100	preSMA
4914	19	2	28	d	3	2023_Jan_16_1041	'bar_2_8','bar_2_7'	1	1.91178798675537	2	1	0	39	40	97.5	97.5	preSMA
4915	19	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_4','bar_5_6'	1	3.81241583824158	0	0	0	40	40	100	100	preSMA
4916	19	6	28	d	3	2023_Jan_16_1041	'bar_6_7','bar_6_5'	1	4.0979540348053	1	0	0	40	40	100	100	preSMA
4917	2	2	28	d	3	2023_Jan_16_1041	'bar_2_2'	1	1.11217021942139	2	1	0	39	40	97.5	97.5	preSMA
4918	2	5	28	d	3	2023_Jan_16_1041	'bar_5_4'	1	2.0241539478302	0	0	0	40	40	100	100	preSMA
4919	2	6	28	d	3	2023_Jan_16_1041	'bar_6_8'	1	1.35789108276367	1	0	0	40	40	100	100	preSMA
4920	20	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_5'	1	4.60441994667053	2	1	1	39	40	97.5	97.5	preSMA
4921	20	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_3','bar_5_8'	1	5.67646718025208	0	0	0	40	40	100	100	preSMA
4922	20	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_8'	1	2.17834711074829	1	0	0	40	40	100	100	preSMA
4923	21	2	28	d	3	2023_Jan_16_1041	'bar_2_3','bar_2_5','bar_2_7'	1	2.84497404098511	2	1	0	39	40	97.5	97.5	preSMA
4924	21	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_8','bar_5_5'	1	3.19849586486816	0	0	0	40	40	100	100	preSMA
4925	21	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_6','bar_6_5'	1	4.44468402862549	1	0	0	40	40	100	100	preSMA
4926	22	2	28	d	3	2023_Jan_16_1041	'bar_2_4','bar_2_6','bar_2_7'	1	3.48467707633972	2	1	0	39	40	97.5	97.5	preSMA
4927	22	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_8','bar_5_7'	1	2.74416399002075	0	0	0	40	40	100	100	preSMA
4928	22	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_1','bar_6_8'	1	4.07096886634827	1	0	0	40	40	100	100	preSMA
4929	23	2	28	d	3	2023_Jan_16_1041	'bar_2_6','bar_2_1','bar_2_8'	1	4.07112908363342	2	1	0	39	40	97.5	97.5	preSMA
4930	23	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_1','bar_5_7'	1	3.75687694549561	0	0	0	40	40	100	100	preSMA
4931	23	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_5','bar_6_1'	1	2.48506212234497	1	0	0	40	40	100	100	preSMA
4932	24	2	28	d	3	2023_Jan_16_1041	'bar_2_8','bar_2_6','bar_2_5'	1	4.57752799987793	2	1	0	39	40	97.5	97.5	preSMA
4933	24	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_6','bar_5_5'	1	6.21108198165894	0	0	0	40	40	100	100	preSMA
4934	24	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_3','bar_6_6'	1	2.91172003746033	1	0	0	40	40	100	100	preSMA
4935	25	2	28	d	3	2023_Jan_16_1041	'bar_2_8','bar_2_5','bar_2_7'	1	2.49839115142822	2	1	0	39	40	97.5	97.5	preSMA
4936	25	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_6','bar_5_8'	1	2.5055148601532	0	0	0	40	40	100	100	preSMA
4937	25	6	28	d	3	2023_Jan_16_1041	'bar_6_3','bar_6_6','bar_6_7'	1	3.16475510597229	1	0	0	40	40	100	100	preSMA
4938	26	2	28	d	3	2023_Jan_16_1041	'bar_2_5','bar_2_7','bar_2_6'	1	2.29843688011169	2	1	0	39	40	97.5	97.5	preSMA
4939	26	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_6','bar_5_8'	1	2.66419196128845	0	0	0	40	40	100	100	preSMA
4940	26	6	28	d	3	2023_Jan_16_1041	'bar_6_3','bar_6_7','bar_6_8'	1	4.08501291275024	1	0	0	40	40	100	100	preSMA
4941	27	2	28	d	3	2023_Jan_16_1041	'bar_2_6','bar_2_7','bar_2_8'	1	2.55158305168152	2	1	0	39	40	97.5	97.5	preSMA
4942	27	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_2','bar_5_6','bar_5_8'	1	3.57097506523132	0	0	0	40	40	100	100	preSMA
4943	27	6	28	d	3	2023_Jan_16_1041	'bar_6_3','bar_6_4','bar_6_1'	1	3.3110728263855	1	0	0	40	40	100	100	preSMA
4944	28	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_2','bar_2_3'	1	5.8039538860321	2	1	0	39	40	97.5	97.5	preSMA
4945	28	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_3','bar_5_4','bar_5_8'	1	4.39676809310913	0	0	0	40	40	100	100	preSMA
4946	28	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_3','bar_6_7','bar_6_8'	1	6.04411697387695	1	0	0	40	40	100	100	preSMA
4947	29	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_3','bar_2_4'	1	2.71151614189148	2	1	0	39	40	97.5	97.5	preSMA
4948	29	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_2','bar_5_7','bar_5_8'	1	3.97173094749451	0	0	0	40	40	100	100	preSMA
4949	29	6	28	d	3	2023_Jan_16_1041	'bar_6_1','bar_6_8','bar_6_5','bar_6_6'	1	3.51150703430176	1	0	0	40	40	100	100	preSMA
4950	3	2	28	d	3	2023_Jan_16_1041	'bar_2_1'	1	1.19231009483337	2	1	0	39	40	97.5	97.5	preSMA
4951	3	5	28	d	3	2023_Jan_16_1041	'bar_5_5'	1	1.38613414764404	0	0	0	40	40	100	100	preSMA
4952	3	6	28	d	3	2023_Jan_16_1041	'bar_6_1'	1	1.24840807914734	1	0	0	40	40	100	100	preSMA
4953	30	2	28	d	3	2023_Jan_16_1041	'bar_2_4','bar_2_1','bar_2_3'	1	4.20466279983521	2	1	0	39	40	97.5	97.5	preSMA
4954	30	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_1','bar_5_5','bar_5_8'	1	3.09097099304199	0	0	0	40	40	100	100	preSMA
4955	30	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_1','bar_6_8','bar_6_7'	1	2.39142417907715	1	0	0	40	40	100	100	preSMA
4956	31	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_1','bar_2_4','bar_2_3'	1	6.67026519775391	2	1	0	39	40	97.5	97.5	preSMA
4957	31	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_1','bar_5_3','bar_5_7'	1	4.1303071975708	0	0	0	40	40	100	100	preSMA
4958	31	6	28	d	3	2023_Jan_16_1041	'bar_6_1','bar_6_5','bar_6_8','bar_6_2'	1	2.87133598327637	1	0	0	40	40	100	100	preSMA
4959	32	2	28	d	3	2023_Jan_16_1041	'bar_2_8','bar_2_7','bar_2_6','bar_2_5'	1	3.31149506568909	2	1	0	39	40	97.5	97.5	preSMA
4960	32	5	28	d	3	2023_Jan_16_1041	'bar_5_2','bar_5_6','bar_5_5','bar_5_8'	1	4.37075304985046	0	0	0	40	40	100	100	preSMA
4961	32	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_1','bar_6_8','bar_6_4'	1	2.60490894317627	1	0	0	40	40	100	100	preSMA
4962	33	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_8','bar_2_5','bar_2_7'	1	2.99138998985291	2	1	0	39	40	97.5	97.5	preSMA
4963	33	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_6','bar_5_2','bar_5_7','bar_5_5'	1	4.58316588401794	0	0	0	40	40	100	100	preSMA
4964	33	6	28	d	3	2023_Jan_16_1041	'bar_6_1','bar_6_5','bar_6_8','bar_6_3'	1	3.53814291954041	1	0	0	40	40	100	100	preSMA
4965	34	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_8','bar_2_5','bar_2_6'	1	4.53752303123474	2	1	0	39	40	97.5	97.5	preSMA
4966	34	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_6','bar_5_5','bar_5_3','bar_5_8'	1	4.68990206718445	0	0	0	40	40	100	100	preSMA
4967	34	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_7','bar_6_3','bar_6_8'	1	5.64386510848999	1	0	0	40	40	100	100	preSMA
4968	35	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_6','bar_2_8','bar_2_2','bar_2_5'	1	3.69841289520264	2	1	0	39	40	97.5	97.5	preSMA
4969	35	5	28	d	3	2023_Jan_16_1041	'bar_5_6','bar_5_2','bar_5_7','bar_5_4','bar_5_8'	1	4.45000982284546	0	0	0	40	40	100	100	preSMA
4970	35	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_7','bar_6_3','bar_6_5'	1	2.75142407417297	1	0	0	40	40	100	100	preSMA
4971	36	2	28	d	3	2023_Jan_16_1041	'bar_2_8','bar_2_2','bar_2_5','bar_2_3','bar_2_7'	1	3.44449591636658	2	1	0	39	40	97.5	97.5	preSMA
4972	36	5	28	d	3	2023_Jan_16_1041	'bar_5_3','bar_5_4','bar_5_2','bar_5_1','bar_5_6'	1	5.51639485359192	0	0	0	40	40	100	100	preSMA
4973	36	6	28	d	3	2023_Jan_16_1041	'bar_6_6','bar_6_7','bar_6_3','bar_6_1'	1	2.8053150177002	1	0	0	40	40	100	100	preSMA
4974	37	2	28	d	3	2023_Jan_16_1041	'bar_2_5','bar_2_3','bar_2_7','bar_2_4','bar_2_6'	1	6.24380207061768	2	1	0	39	40	97.5	97.5	preSMA
4975	37	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_3','bar_5_4','bar_5_2','bar_5_7'	1	4.74333500862122	0	0	0	40	40	100	100	preSMA
4976	37	6	28	d	3	2023_Jan_16_1041	'bar_6_4','bar_6_2','bar_6_1','bar_6_3'	1	3.53779482841492	1	0	0	40	40	100	100	preSMA
4977	38	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_8','bar_2_6','bar_2_4','bar_2_7'	1	5.04396986961365	2	1	0	39	40	97.5	97.5	preSMA
4978	38	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_5','bar_5_3','bar_5_4','bar_5_2'	1	4.74343013763428	0	0	0	40	40	100	100	preSMA
4979	38	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_3','bar_6_7','bar_6_5'	1	3.52464199066162	1	0	0	40	40	100	100	preSMA
4980	39	2	28	d	3	2023_Jan_16_1041	'bar_2_1','bar_2_8','bar_2_2','bar_2_5','bar_2_6','bar_2_4','bar_2_7','bar_2_3'	1	7.61691212654114	2	1	0	39	40	97.5	97.5	preSMA
4981	39	5	28	d	3	2023_Jan_16_1041	'bar_5_1','bar_5_3','bar_5_8','bar_5_5','bar_5_6','bar_5_7'	1	6.12944912910461	0	0	0	40	40	100	100	preSMA
4982	39	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_7','bar_6_1','bar_6_4'	1	2.87155795097351	1	0	0	40	40	100	100	preSMA
4983	4	2	28	d	3	2023_Jan_16_1041	'bar_2_6'	1	1.00551795959473	2	1	0	39	40	97.5	97.5	preSMA
4984	4	5	28	d	3	2023_Jan_16_1041	'bar_5_3'	1	1.27934002876282	0	0	0	40	40	100	100	preSMA
4985	4	6	28	d	3	2023_Jan_16_1041	'bar_6_4'	1	1.23235702514648	1	0	0	40	40	100	100	preSMA
4986	5	2	28	d	3	2023_Jan_16_1041	'bar_2_7'	1	1.04555201530457	2	1	0	39	40	97.5	97.5	preSMA
4987	5	5	28	d	3	2023_Jan_16_1041	'bar_5_1'	1	1.27928996086121	0	0	0	40	40	100	100	preSMA
4988	5	6	28	d	3	2023_Jan_16_1041	'bar_6_3'	1	1.2853090763092	1	0	0	40	40	100	100	preSMA
4989	6	2	28	d	3	2023_Jan_16_1041	'bar_2_5'	1	1.08551692962646	2	1	0	39	40	97.5	97.5	preSMA
4990	6	5	28	d	3	2023_Jan_16_1041	'bar_5_2'	1	1.89128804206848	0	0	0	40	40	100	100	preSMA
4991	6	6	28	d	3	2023_Jan_16_1041	'bar_6_2','bar_6_4'	1	5.08440208435059	1	0	0	40	40	100	100	preSMA
4992	7	2	28	d	3	2023_Jan_16_1041	'bar_2_8'	1	1.17839813232422	2	1	0	39	40	97.5	97.5	preSMA
4993	7	5	28	d	3	2023_Jan_16_1041	'bar_5_6'	1	1.43759703636169	0	0	0	40	40	100	100	preSMA
4994	7	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_8'	1	2.79166197776794	1	0	0	40	40	100	100	preSMA
4995	8	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_3'	1	4.37771320343018	2	1	0	39	40	97.5	97.5	preSMA
4996	8	5	28	d	3	2023_Jan_16_1041	'bar_5_3','bar_5_8'	1	3.25202798843384	0	0	0	40	40	100	100	preSMA
4997	8	6	28	d	3	2023_Jan_16_1041	'bar_6_5','bar_6_1'	1	1.61888098716736	1	0	0	40	40	100	100	preSMA
4998	9	2	28	d	3	2023_Jan_16_1041	'bar_2_2','bar_2_1'	1	1.99206185340881	2	1	0	39	40	97.5	97.5	preSMA
4999	9	5	28	d	3	2023_Jan_16_1041	'bar_5_8','bar_5_5'	1	1.99854207038879	0	0	0	40	40	100	100	preSMA
5000	9	6	28	d	3	2023_Jan_16_1041	'bar_6_8','bar_6_1'	1	1.61855602264404	1	0	0	40	40	100	100	preSMA
5001	0	1	29	a	2	2022_Dec_15_1305	'bar_1_1'	1	3.49342107772827	0	0	0	39	39	97.5	100	preSMA
5002	0	7	29	a	2	2022_Dec_15_1305	'bar_7_2'	1	1.84510016441345	2	1	0	39	40	97.5	97.5	preSMA
5003	0	8	29	a	2	2022_Dec_15_1305	'bar_8_2'	1	1.65725994110107	1	0	0	40	40	100	100	preSMA
5004	1	1	29	a	2	2022_Dec_15_1305	'bar_1_6'	1	1.16710996627808	0	0	0	39	39	97.5	100	preSMA
5005	1	7	29	a	2	2022_Dec_15_1305	'bar_7_6'	1	0.766385078430176	2	1	0	39	40	97.5	97.5	preSMA
5006	1	8	29	a	2	2022_Dec_15_1305	'bar_8_8'	1	0.819314002990723	1	0	0	40	40	100	100	preSMA
5007	10	1	29	a	2	2022_Dec_15_1305	'bar_1_7','bar_1_4'	1	2.50160884857178	0	0	0	39	39	97.5	100	preSMA
5008	10	7	29	a	2	2022_Dec_15_1305	'bar_7_4','bar_7_2'	1	1.32819080352783	2	1	0	39	40	97.5	97.5	preSMA
5009	10	8	29	a	2	2022_Dec_15_1305	'bar_8_1','bar_8_2'	1	1.83475589752197	1	0	0	40	40	100	100	preSMA
5010	11	1	29	a	2	2022_Dec_15_1305	'bar_1_4','bar_1_3'	1	1.62144207954407	0	0	0	39	39	97.5	100	preSMA
5011	11	7	29	a	2	2022_Dec_15_1305	'bar_7_2','bar_7_5','bar_7_4'	1	2.66147494316101	2	1	0	39	40	97.5	97.5	preSMA
5012	11	8	29	a	2	2022_Dec_15_1305	'bar_8_2','bar_8_6','bar_8_1'	1	1.86152291297913	1	0	0	40	40	100	100	preSMA
5013	12	1	29	a	2	2022_Dec_15_1305	'bar_1_8'	1	1.54137206077576	0	0	0	39	39	97.5	100	preSMA
5014	12	7	29	a	2	2022_Dec_15_1305	'bar_7_8'	1	1.22275400161743	2	1	0	39	40	97.5	97.5	preSMA
5015	12	8	29	a	2	2022_Dec_15_1305	'bar_8_5'	1	1.16841506958008	1	0	0	40	40	100	100	preSMA
5016	13	1	29	a	2	2022_Dec_15_1305	'bar_1_2'	1	0.902089834213257	0	0	0	39	39	97.5	100	preSMA
5017	13	7	29	a	2	2022_Dec_15_1305	'bar_7_3'	1	1.27508807182312	2	1	0	39	40	97.5	97.5	preSMA
5018	13	8	29	a	2	2022_Dec_15_1305	'bar_8_4'	1	1.32848286628723	1	0	0	40	40	100	100	preSMA
5019	15	1	29	a	2	2022_Dec_15_1305	'bar_1_2','bar_1_8','bar_1_3'	1	1.86290788650513	0	0	0	39	39	97.5	100	preSMA
5020	15	7	29	a	2	2022_Dec_15_1305	'bar_7_3','bar_7_4'	1	1.19664406776428	2	1	0	39	40	97.5	97.5	preSMA
5021	15	8	29	a	2	2022_Dec_15_1305	'bar_8_5','bar_8_1','bar_8_4'	1	2.90103888511658	1	0	0	40	40	100	100	preSMA
5022	16	1	29	a	2	2022_Dec_15_1305	'bar_1_3','bar_1_2'	1	1.62146186828613	0	0	0	39	39	97.5	100	preSMA
5023	16	7	29	a	2	2022_Dec_15_1305	'bar_7_8','bar_7_3','bar_7_4'	1	2.68798398971558	2	1	0	39	40	97.5	97.5	preSMA
5024	16	8	29	a	2	2022_Dec_15_1305	'bar_8_7'	1	1.27614998817444	1	0	0	40	40	100	100	preSMA
5025	17	1	29	a	2	2022_Dec_15_1305	'bar_1_5'	1	1.35497689247131	0	0	0	39	39	97.5	100	preSMA
5026	17	7	29	a	2	2022_Dec_15_1305	'bar_7_7'	1	1.75451493263245	2	1	0	39	40	97.5	97.5	preSMA
5027	17	8	29	a	2	2022_Dec_15_1305	'bar_8_3','bar_8_7'	1	4.52753710746765	1	0	0	40	40	100	100	preSMA
5028	18	1	29	a	2	2022_Dec_15_1305	'bar_1_2','bar_1_5'	1	2.12965798377991	0	0	0	39	39	97.5	100	preSMA
5029	18	7	29	a	2	2022_Dec_15_1305	'bar_7_1','bar_7_7'	1	1.59492611885071	2	1	0	39	40	97.5	97.5	preSMA
5030	18	8	29	a	2	2022_Dec_15_1305	'bar_8_3','bar_8_7','bar_8_4'	1	4.36752510070801	1	0	0	40	40	100	100	preSMA
5031	19	1	29	a	2	2022_Dec_15_1305	'bar_1_1','bar_1_5','bar_1_2'	1	2.31485104560852	0	0	0	39	39	97.5	100	preSMA
